codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
VACO0210,lata pepsi,lata pepsi. Producto de Pescados en catalogo Al Fuego.,"Gaseosa Pepsi en lata de 354 ml, bebida carbonatada con sabor a cola, contiene edulcorantes, sin calorías en su versión Light, y disponible en presentaciones clásicas y variantes como twist de limón.",pepsi|gaseosa|cola,ACTUALIZAR
VACO0212,pepsi 2L,pepsi 2L. Producto de Pescados en catalogo Al Fuego.,"Gaseosa Pepsi en botella de 2 litros, bebida carbonatada sabor cola, formulada con jarabe de maíz, cafeína y ácido fosfórico, ideal para acompañar comidas y snacks.",pepsi|gaseosa|cola,ACTUALIZAR
VACO0213,Bullseye BBQ,Bullseye BBQ. Producto de Pescados en catalogo Al Fuego.,"Salsa barbacoa de 510g, importada de Estados Unidos, elaborada por Bull's Eye, con un sabor ahumado y especias, ideal para acompañar carnes a la parrilla y asados.",salsa barbacoa|salsa para asado|salsa para parrilla,ACTUALIZAR
VACO0214,KRAFT mac cheese 206G,KRAFT mac cheese 206G. Producto de Pescados en catalogo Al Fuego.,"Macarrones con queso en caja de 206 g, elaborados con queso cheddar clásico, sin sabores ni colorantes artificiales, de origen estadounidense. Rinde aproximadamente 2 porciones y se prepara hirviendo.",macarrones con queso|mac cheese|pasta con queso,ACTUALIZAR
VACO0221,luco sorrentinos bondiola de cerdo,luco sorrentinos bondiola de cerdo. Producto de Otros en catalogo Al Fuego.,"Sorrentinos artesanales rellenos de bondiola de cerdo, elaborados con masa fresca y huevo, ideales para cocción en agua hirviendo. Presentación en bandeja de 500 gramos, sin conservantes ni aditivos artificiales.",pasta|sorrentinos|pasta rellena,ACTUALIZAR
VACO0223,luco ñoquis de papa,luco ñoquis de papa. Producto de Otros en catalogo Al Fuego.,"Ñoquis de papa elaborados con puré de papa, harina y huevo, presentados en porciones listas para cocinar. Producto congelado, ideal para hervir o saltear, con una textura suave y sabor característico de la cocina tradicional argentina.",ñoquis|ñoquis de papa|ñoquis caseros,ACTUALIZAR
VACO0227,luco ravioles de pollo,luco ravioles de pollo. Producto de Otros en catalogo Al Fuego.,"Ravioles de pollo rellenos con carne de pollo picada, elaborados con masa de harina de trigo, presentados en bandejas de 500 g, ideales para cocción en agua hirviendo o al horno.",ravioles|pasta rellena|ravioles de pollo,ACTUALIZAR
VACO0233,naranjo piel y hueso,naranjo piel y hueso. Producto de Al Fuego en catalogo Al Fuego.,"Vino naranjo elaborado con un corte de Torrontés (50%), Sauvignon Blanc (20%) y Chardonnay (30%) cofermentados en acero inoxidable, con contacto con las pieles, proveniente de Los Chacayes, Valle de Uco.",vino naranjo|vino piel y hueso,ACTUALIZAR
VACO0234,señor piel y hueso,señor piel y hueso. Producto de Al Fuego en catalogo Al Fuego.,"Vino tinto tipo Blend elaborado en Mendoza, con una mezcla de variedades de uva que aportan complejidad y cuerpo, ideal para acompañar carnes asadas. Presentación en botella de 750 ml, marca Pielihueso.",vino tinto|blend|vino de señor,ACTUALIZAR
VACO0235,los sauces piel y hueso,los sauces piel y hueso. Producto de Al Fuego en catalogo Al Fuego.,"Vino tinto Blend elaborado con 50% Malbec de espaldero y 50% Cabernet Sauvignon de parral de 80 años, proveniente de la finca Los Parrales en Los Sauces, con un volumen de 750 mL.",vino tinto|blend,ACTUALIZAR
VAPA0023,Parrilla 95x58 Acero Inox,Parrilla 95x58 Acero Inox. Producto de Ventas en catalogo Al Fuego.,"Parrilla de acero inoxidable de 95 x 58 cm, diseñada para uso en exteriores, con estructura resistente y fácil limpieza, ideal para asados. Incluye sistema de elevación y patas desmontables para mayor comodidad en su uso.",parrilla|asador|parrillero,ACTUALIZAR
VAPA0024,Parrilla 80x50 Acero Inox,Parrilla 80x50 Acero Inox. Producto de Ventas en catalogo Al Fuego.,"Parrilla de acero inoxidable de 80 x 50 cm, diseñada para uso en exteriores, con estructura resistente y fácil limpieza, ideal para asados. Incluye sistema de elevación y paños desmontables para una mejor cocción de las carnes.",parrilla|asador|parrillero,ACTUALIZAR
VAPA0025,Set Palitas Acero Inox,Set Palitas Acero Inox. Producto de Ventas en catalogo Al Fuego.,"Set de palitas de acero inoxidable, incluye pala y atizador, con mango ergonómico y resistente, ideal para servir alimentos como papas fritas, hamburguesas y pizzas. Dimensiones de la pala: 24 cm de largo, apto para uso en cocina y parrilla.",palita|cuchara|pala|atizador,ACTUALIZAR
VARI0007,Destapador aguja,Destapador aguja. Producto de Resto en catalogo Al Fuego.,"Destapador aguja para vino, fabricado en madera, con dimensiones de 19 cm de largo, 4 cm de ancho y 20 cm de altura, incluye estuche para almacenamiento y transporte, diseñado para abrir botellas de vino con tapones de corcho.",saca corcho|destapador|saca tapón,ACTUALIZAR
VARI0009,Enfriador y pico servidor,Enfriador y pico servidor. Producto de Resto en catalogo Al Fuego.,"Enfriador de vino en acero inoxidable, diseñado para mantener la temperatura óptima del vino, incluye pico vertedor para servir sin derrames, compatible con botellas estándar, ideal para uso en eventos y reuniones.",enfriador de vino|pico servidor|vertedor de vino,ACTUALIZAR
VARI0010,Destapador común,Destapador común. Producto de Resto en catalogo Al Fuego.,"Destapador de botellas de vino tipo mozo, fabricado en ABS y acero inoxidable, con diseño colgable y llavero para fácil transporte, ideal para abrir botellas de vino y otras bebidas con tapa de corcho.",saca corcho|destapador|abridor,ACTUALIZAR
VARI0008,Tapón vacio,"Tapón para vino de silicona con bomba de vacío, diseñado para conservar el vino una vez abierta la botella, compatible con botellas estándar, diámetro de 5 cm, incluye 6 tapones adicionales para uso prolongado.","Tapón para vino de silicona con bomba de vacío, diseñado para conservar el vino una vez abierta la botella, compatible con botellas estándar, diámetro de 5 cm, incluye 6 tapones adicionales para uso prolongado.",tapón de vino|tapón al vacío|taponcito,ACTUALIZAR
AFBE0004,Coca Zero x 1.5Lt,"Gaseosa sin azúcar tipo cola en presentación de 1.5 litros, formulada con edulcorantes artificiales, libre de calorías, marca Coca-Cola.","Gaseosa sin azúcar tipo cola en presentación de 1.5 litros, elaborada con edulcorantes artificiales, diseñada para ofrecer un sabor similar al de la Coca-Cola original, sin calorías. Contiene cafeína y es apta para dietas bajas en calorías.",coca zero|coca cola sin azúcar|gaseosa dietética,ACTUALIZAR
AFCV0002,Imperial Stout Lata 473 cc,"Cerveza Imperial Stout en lata de 473 cc, de color negro intenso, con un cuerpo robusto y notas de café y chocolate, elaborada con malta tostada y lúpulo, con un contenido alcohólico del 7.5%.","Cerveza Imperial Stout en lata de 473 cc, de color negro intenso, con un cuerpo robusto y notas de café y chocolate, elaborada con malta tostada y lúpulo, con un contenido alcohólico del 7.5%.",cerveza negra|stout|imperial stout,ACTUALIZAR
AFDE0153,Hummus Higos Turcos x 170gr,"Hummus con higos turcos, elaborado a base de garbanzos, tahini y higos secos, presentado en un envase de 170 gramos, apto para dietas veganas y sin ingredientes de origen animal.","Hummus con higos turcos, elaborado a base de garbanzos, tahini y higos secos, presentado en un envase de 170 gramos, apto para dietas veganas y sin ingredientes de origen animal.",hummus|pasta de garbanzos,ACTUALIZAR
VACO0195,Jamon crudo feteado env vacio x kg,"Jamon crudo feteado env vacio x kg. Producto Al Fuego envasado al vacio, ideal para parrilla.","Jamón crudo feteado envasado al vacío, presentado en porciones de 1 kg, elaborado a partir de carne de cerdo seleccionada, con un proceso de curado tradicional que resalta su sabor y textura.",jamón crudo|fiambre|jamón serrano,ACTUALIZAR
AFBE0018,Sprite Lata x 354CC,Sprite Lata x 354CC. Bebida disponible en tienda Al Fuego Valle Escondido.,"Gaseosa tipo limón-lima en lata de 354 cc, con gas, saborizante natural, sin cafeína, presentada en pack de 6 unidades, marca Sprite.",gaseosa|sprite|limón|lima,ACTUALIZAR
AFBO0020,Saint Felicien Cabernet-Merlot x 750cc,Saint Felicien Cabernet-Merlot x 750cc. Producto de Bodega en catalogo Al Fuego.,"Vino tinto de la bodega Saint Felicien, variedad Cabernet-Merlot, cosechado en Mendoza, añejado en barricas de roble durante 16 meses, con notas de frutas rojas y especias. Sugerido para maridar con carnes asadas.",vino tinto|cabernet|merlot,ACTUALIZAR
AFBO0022,DV Catena Malbec Malbec 750cc,DV Catena Malbec Malbec 750cc. Producto de Bodega en catalogo Al Fuego.,"Vino tinto tipo Malbec de la bodega DV Catena, elaborado con uvas de viñedos en La Rioja, presenta notas de ciruelas maduras y mermeladas, con un volumen de 750cc, ideal para maridar con carnes asadas.",vino tinto|malbec,ACTUALIZAR
AFBO0023,Saint Felicien Malbec 750cc,Saint Felicien Malbec 750cc. Producto de Bodega en catalogo Al Fuego.,"Vino tinto tipo Malbec de la bodega Saint Felicien, con graduación alcohólica de 13.8%, envejecido en barricas de roble durante 12 meses, presenta un color violeta intenso y aromas a especias, ideal para maridar con carnes asadas.",vino tinto|malbec,ACTUALIZAR
AFBO0060,Corona Bot x 330CC,Corona Bot x 330CC. Producto de Cervezas en catalogo Al Fuego.,"Cerveza tipo lager Corona en botella de 330cc, de origen mexicano, elaborada con malta de cebada, lúpulo y agua, con un contenido alcohólico de 4.5%.",cerveza|birra|corona,ACTUALIZAR
AFBO0067,DV Catena Cab-Malb x 750cc,DV Catena Cab-Malb x 750cc. Producto de Bodega en catalogo Al Fuego.,"Vino tinto de la bodega Catena Zapata, mezcla de Cabernet Sauvignon y Malbec, cosechado en Argentina, añejado en barricas de roble durante 16 meses, volumen de 750cc, ideal para maridar con carnes asadas.",vino tinto|cabernet malbec|dv catena,ACTUALIZAR
AFBO0202,Enemigo malbec x750,Enemigo malbec x750. Producto de Al Fuego en catalogo Al Fuego.,"Vino tinto tipo Malbec de la bodega El Enemigo, elaborado con 89% Malbec, 6% Cabernet Franc y 5% Petit Verdot, añejado durante 1 año en barricas, con un potencial de guarda de 12 años, origen Argentina.",vino tinto|malbec,ACTUALIZAR
AFDE0033,Sal Marina Entrefina con Especias x 350gr,Sal Marina Entrefina con Especias x 350gr. Producto de Delicatessen en catalogo Al Fuego.,"Sal marina entrefina con especias, mezcla de ajo deshidratado, orégano, pimienta blanca y ají molido, presentada en envase de 350 gramos, marca Liberato, línea 8y1, ideal para sazonar diversos platos.",sal con especias|sal entrefina|sal marina,ACTUALIZAR
AFDE0034,Sal Marina Entrefina x 500gr,Sal Marina Entrefina x 500gr. Producto de Delicatessen en catalogo Al Fuego.,"Sal marina entrefina yodada de 500 gramos, elaborada con cristales de sal mediterránea, ideal para realzar el sabor de carnes, pastas, verduras y ensaladas, garantizando pureza y calidad en la cocina.",sal fina|sal yodada|sal marina,ACTUALIZAR
AFDE0035,Sal Marina Fina x 500gr,Sal Marina Fina x 500gr. Producto de Delicatessen en catalogo Al Fuego.,"Sal marina fina pura y natural, obtenida por evaporación del agua de mar, presentada en un paquete de 500 gramos, ideal para sazonar alimentos. Sin TACC.",sal fina|sal de mesa|sal común,ACTUALIZAR
AFDE0040,Ajíes Dulces en Vinagre x 300gr,Ajíes Dulces en Vinagre x 300gr. Producto de Delicatessen en catalogo Al Fuego.,"Ajíes dulces enteros en conserva, envasados en vinagre de alcohol, con un peso neto de 300 g, provenientes de la región de San Juan, ideales para acompañar platos o como ingrediente en diversas preparaciones.",ajíes en vinagre|ajíes dulces|ajíes en conserva,ACTUALIZAR
AFDE0042,Pepinos Agridulces x 310gr,Pepinos Agridulces x 310gr. Producto de Delicatessen en catalogo Al Fuego.,"Pepinos agridulces en conserva de 310 g, elaborados con pepinos frescos, especias como eneldo, mostaza y laurel. Producto apto para veganos y certificado Kosher.",pepinos en vinagre|pepinos agridulces|pepinos especiados,ACTUALIZAR
AFDE0044,Porotos Condimentados En Aceite x 310gr,Porotos Condimentados En Aceite x 310gr. Producto de Delicatessen en catalogo Al Fuego.,"Porotos condimentados en aceite de girasol, envasados en frascos de 310 gramos, con mezcla de especias que realzan su sabor, ideales para acompañar ensaladas o como guarnición en platos principales.",porotos|frijoles|porotitos,ACTUALIZAR
AFDE0063,Heinz Sweet Relish x 375gr,Heinz Sweet Relish x 375gr. Producto de Delicatessen en catalogo Al Fuego.,"Aderezo tipo relish elaborado con pepinos crujientes y especias, presentado en envase squeeze de 375 g. Ofrece un equilibrio de dulzura y acidez, ideal para acompañar hamburguesas y hot dogs.",relish|aderezo|salsa de pepino,ACTUALIZAR
AFDE0082,Lindt Chocolate Classic Con Leche x 100gr,Lindt Chocolate Classic Con Leche x 100gr. Producto de Delicatessen en catalogo Al Fuego.,"Chocolate con leche de 100 gramos, elaborado por Lindt, sin gluten, con un contenido de cacao semiamargo, ideal para quienes buscan un producto de alta calidad en el segmento gourmet.",chocolate|tableta de chocolate,ACTUALIZAR
AFDE0083,Lindt Chocolate Excellence 70% x 100gr,Lindt Chocolate Excellence 70% x 100gr. Producto de Delicatessen en catalogo Al Fuego.,"Chocolate amargo con 70% de cacao, elaborado en Suiza, presentado en una caja de 100 gramos. Su textura fina y sabor intenso lo hacen adecuado para degustación o repostería.",choco|chocolate amargo|tableta de chocolate,ACTUALIZAR
AFDE0087,Molinillo Mix Pimientas x 50gr,Molinillo Mix Pimientas x 50gr. Producto de Delicatessen en catalogo Al Fuego.,"Molinillo de mix de pimientas en granos de 50 gramos, compuesto por pimienta negra, blanca y roja, ideal para sazonar diversos platos. Presentación en envase práctico que permite una fácil dosificación y conservación de los granos.",mezcla de pimientas|pimienta molida|molinillo de especias,ACTUALIZAR
AFDE0088,Molinillo Pimienta Negra x 55gr,Molinillo Pimienta Negra x 55gr. Producto de Delicatessen en catalogo Al Fuego.,"Molinillo de pimienta negra de 55 g, elaborado con pimienta negra premium, en envase de vidrio y acero, diseñado para mantener la frescura y el sabor intenso de la especia, ideal para sazonar comidas y realzar su sabor.",pimienta|pimienta negra|molinillo de pimienta,ACTUALIZAR
AFDE0091,Molinillo Sal Marina Gruesa x 110gr,Molinillo Sal Marina Gruesa x 110gr. Producto de Delicatessen en catalogo Al Fuego.,"Molinillo de sal marina gruesa natural y pura de 110 gramos, ideal para sazonar tus cortes a la parrilla. Su práctico molinillo regulable permite una dosificación precisa sobre carnes y vegetales directamente antes de servir.",sal gruesa|sal marina|sal de mesa,ACTUALIZAR
AFDE0110,Dientes de Ajo Negro Garlic x 60gr,Dientes de Ajo Negro Garlic x 60gr. Producto de Delicatessen en catalogo Al Fuego.,"Dientes de ajo negro en presentación de 60 gramos, con un sabor dulce y suave, utilizado como condimento en la cocina asiática. Este ajo ha sido fermentado, lo que reduce su intensidad y potencia su perfil aromático.",ajo negro|dientes de ajo|ajo fermentado,ACTUALIZAR
AFDE0115,M&M Mani con Chocolate x 150gr,M&M Mani con Chocolate x 150gr. Producto de Delicatessen en catalogo Al Fuego.,"Confites de chocolate con leche y maní en formato lenteja, presentados en pote de 150 g. Cada bocado combina chocolate y maní, ofreciendo una textura crujiente. Producto de la marca M&M's.",lentejas|confites|maní con chocolate,ACTUALIZAR
AFDE0150,Pringles Original x 37gr,Pringles Original x 37gr. Producto de Delicatessen en catalogo Al Fuego.,"Papas fritas en formato de tubo de 37 gramos, elaboradas con papa deshidratada, aceite vegetal y sal, con un sabor original característico. Presentación en pack de 12 unidades, ideal para compartir o consumo individual.",papas|pringles,ACTUALIZAR
AFDE0170,Aceite de oliva Arauco x 250ml,Aceite de oliva Arauco x 250ml. Producto de Delicatessen en catalogo Al Fuego.,"Aceite de oliva extra virgen variedad Arauco, 250 mL, cultivado en el Valle de Uco, con un proceso de extracción en frío que preserva sus propiedades organolépticas, envasado en botella de vidrio.",aceite de oliva|aceite de oliva virgen|aceite de oliva extra virgen,ACTUALIZAR
AFDE0171,Aceite de oliva arauco x 500ml,Aceite de oliva arauco x 500ml. Producto de Delicatessen en catalogo Al Fuego.,"Aceite de oliva extra virgen variedad Arauco, cosechado en la región de Mendoza, con un perfil de sabor amargo y picante, en presentación de 500 ml, ideal para aderezos y cocina.",aceite de oliva|aceite virgen|aceite de oliva extra virgen,ACTUALIZAR
AFDE0173,Aceite de oliva Genovesa x 500ml,Aceite de oliva Genovesa x 500ml. Producto de Delicatessen en catalogo Al Fuego.,"Aceite de oliva virgen extra Genovesa de 500 ml, elaborado a partir de aceitunas de la variedad Arbequina, proveniente de Valencia, España, caracterizado por su frutado intenso y bajo nivel de acidez, ideal para aderezos y cocina.",aceite de oliva|aceite|oliva,ACTUALIZAR
AFDE0174,M&M confite chocolate x 150gr,M&M confite chocolate x 150gr. Producto de Delicatessen en catalogo Al Fuego.,"Confite de chocolate con maní en formato lenteja, peso neto de 150 g, recubierto con una capa de color brillante, ideal para consumo como snack o golosina.",m&m|lentejas de chocolate|maní confitado,ACTUALIZAR
AFDE0210,Pringles Original 109gr,Pringles Original 109gr. Producto de Delicatessen en catalogo Al Fuego.,"Papas fritas en formato tubo de 109 gramos, elaboradas con papa deshidratada, aceite vegetal y sal, con sabor original. Producto importado, ideal para snacks y picadas.",pringles|papas fritas|snacks,ACTUALIZAR
AFDE0212,Pringles Queso 109gr,Pringles Queso 109gr. Producto de Delicatessen en catalogo Al Fuego.,"Papas fritas sabor queso en formato de tubo de 109 g, elaboradas con papas deshidratadas, aceite vegetal y saborizantes artificiales, presentadas en envase hermético para mantener la frescura.",papas fritas|pringles|papas,ACTUALIZAR
AFDS0017,Vodka Absolut x 750 cc.,Vodka Absolut x 750 cc.. Producto de Destilados en catalogo Al Fuego.,"Vodka Absolut de 750 ml, elaborado en Suecia a partir de trigo de invierno y agua de manantial, destilado en un proceso de cinco etapas, con un contenido alcohólico del 40%.",vodka|absolut,ACTUALIZAR
AFLA0076,Provoleta Mediterranea Formagge x 220gr,Provoleta Mediterranea Formagge x 220gr. Producto de Lacteos en catalogo Al Fuego.,"Queso provoleta mediterránea de 220 g, elaborado con leche estandarizada pasteurizada, cultivo de bacterias lácticas específicas y enzimas. Ideal para asar a la parrilla, se presenta en formato de rodajas para facilitar su cocción.",provo|queso para asar|queso provoleta,ACTUALIZAR
AFLA0077,Provoleta Tres Pimientas Formagge x 220gr,Provoleta Tres Pimientas Formagge x 220gr. Producto de Lacteos en catalogo Al Fuego.,"Queso provoleta de 220 gramos, elaborado con leche pasteurizada, mezcla de tres pimientas (negra, blanca y rosa) y pimentón dulce, ideal para asar a la parrilla. Presentación individual, marca Formagge.",provo|queso a la parrilla|queso provoleta,ACTUALIZAR
AFTE0069,Mustang Steak,Mustang Steak. Producto de Vacuno en catalogo Al Fuego.,"Corte de carne de res tipo steak, proveniente de la parte alta del lomo, con un grosor de aproximadamente 2.5 cm, ideal para asar a la parrilla o a la plancha, con un sabor jugoso y tierno.",bife|bife de chorizo|carne de res,ACTUALIZAR
AFTE0099,Denver Steak,Denver Steak. Producto de Vacuno en catalogo Al Fuego.,"Corte de carne de res conocido como Denver steak, proveniente de la parte delantera del animal, específicamente del músculo serrato anterior, con un alto contenido de grasa intramuscular, ideal para asar a la parrilla o cocinar a la plancha.",bife de chorizo|bife de costilla|bife de lomo,ACTUALIZAR
AFVA0165,luigi bosca de sangre malbec x 750ml,luigi bosca de sangre malbec x 750ml. Producto de Bodega en catalogo Al Fuego.,"Vino tinto varietal Malbec cosechado en el Valle de Uco, añada 2020, con una graduación alcohólica de 14.4%, presenta un color rojo granate y aromas a frutas negras con notas especiadas.",vino tinto|malbec,ACTUALIZAR
AFWKY007,Whisky J. Walker Black x 750cc,Whisky J. Walker Black x 750cc. Producto de Destilados en catalogo Al Fuego.,"Whisky escocés Johnnie Walker Double Black de 750 mL, elaborado a partir de cebada, con una graduación alcohólica del 40%, caracterizado por su intensidad y complejidad en el sabor, ideal para degustar solo o en cócteles.",whisky|whisky escocés|doble negro,ACTUALIZAR
AFWKY009,Whisky J. Walker Red x 750cc,Whisky J. Walker Red x 750cc. Producto de Destilados en catalogo Al Fuego.,"Whisky escocés Johnnie Walker Red Label de 750 ml, elaborado a partir de cebada malteada, con una graduación alcohólica del 40%, ideal para cócteles y mezclas.",whisky|whisky escocés|johnnie|red label,ACTUALIZAR
DELI0035,Pizza 4 quesos Luco,Pizza 4 quesos Luco. Producto de Al Fuego en catalogo Al Fuego.,"Pizza 4 quesos con base de masa elaborada con harina 000, cubierta con muzzarella, roquefort, provolone y parmesano, presentada con borde relleno, ideal para hornear y servir caliente.",pizza cuatro quesos|pizza 4 quesos|pizza de quesos,ACTUALIZAR
DELI0039,Sorrentinos premium camarones al limón,Sorrentinos premium camarones al limón. Producto de Al Fuego en catalogo Al Fuego.,"Sorrentinos premium rellenos de camarones al limón, elaborados con masa fresca de trigo, sin conservantes, presentados en porciones de 250 gramos, ideales para cocinar en agua hirviendo o al vapor, acompañados de salsas al gusto.",sorrentinos|pasta rellena|ravioles,ACTUALIZAR
DELI0040,Sorrentinos premium salmón al limón,Sorrentinos premium salmón al limón. Producto de Al Fuego en catalogo Al Fuego.,"Sorrentinos premium rellenos de salmón al limón, elaborados con masa fresca de trigo, con un contenido de salmón del 30%, presentados en porciones de 250 g, ideales para cocinar al agua o al horno.",sorrentinos|pasta rellena|pasta de salmón,ACTUALIZAR
VACO0001,Salame RE envasado al vacío,Salame RE envasado al vacío. Producto de Lacteos en catalogo Al Fuego.,"Salame envasado al vacío, elaborado artesanalmente en Oncativo, con un peso aproximado de 1 kg, sin TACC, ideal para picadas y acompañamientos. Presenta un sabor característico y textura firme, resultado de un proceso tradicional de curación.",salame|salamin|salame picado,ACTUALIZAR
VACO0004,CalamaretesFazzio,CalamaretesFazzio. Producto de Pescados en catalogo Al Fuego.,"Calamaretes Fazzio, producto de mar congelado, elaborados a partir de calamares frescos seleccionados, envasados al vacío para preservar su calidad y frescura, ideales para la preparación de platos de mariscos.",calamares|calamares fritos|calamares rebozados,ACTUALIZAR
VACO0007,Camarones peladosFazzio,Camarones peladosFazzio. Producto de Pescados en catalogo Al Fuego.,"Camarones pelados de la marca Fazzio, congelados, de origen marino, seleccionados y procesados para garantizar frescura y calidad, ideales para preparaciones en salsas, arroces o como aperitivo.",gambas|camarones|langostinos,ACTUALIZAR
