product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
11054192,LEV. PRENS. FAMILIAR C/MM -CJ/4D/10P/50,22000,280,40,caja,unidad,Levadura,Fresca,Prensada,Caja,lev. prens. familiar c/mm -cj/4d/10p/50|fresca|prensada|lev. prens. familiar c/mm -cj/4d/10p/50 por caja,0.544,0.3,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 2 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
11044196,CALSA LPF AMASA FACIL CJ 2D/20FP/50G,20800,280,40,caja,unidad,Levadura,Fresca,Prensada,Caja,calsa lpf amasa facil cj 2d/20fp/50g|fresca|prensada|calsa lpf amasa facil cj 2d/20fp/50g por caja,0.543,0.3,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 2 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73094042,LP PREM. ROSCA-PAN DULCE DUAL BOLX10KG,103000,280,1,bolsa,unidad,BI,Premezclas,Pasteleria,Bolsa,prem. rosca-pan dulce dual bolx10kg|premezclas|pasteleria|prem. rosca-pan dulce dual bolx10kg por bolsa,0.543,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 10 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
11085082,VIRGEN LEV. FRESCA MECAN. CJ 20 PAQ 500G,111000,280,20,caja,unidad,Levadura,Fresca,Prensada,Caja,virgen lev. fresca mecan. cj 20 paq 500g|fresca|prensada|virgen lev. fresca mecan. cj 20 paq 500g por caja,0.534,0.3,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 10 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73136145,LP. PREM. EKILIBRIUM FIBRA CJ6X3 KG,173900,280,6,caja,unidad,BI,Premezclas,Panaderia,Caja,. prem. ekilibrium fibra cj6x3 kg|premezclas|panaderia|. prem. ekilibrium fibra cj6x3 kg por caja,0.533,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 18 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72818032,LP CREMA PASTELERA BOL.3 KG 100A,32000,270,1,bolsa,unidad,BI,Cremas,Polvos,Bolsa,crema pastelera bol.3 kg|cremas|polvos|crema pastelera bol.3 kg por bolsa,0.529,0.3,"Cremas Calsa para panificación, línea Polvos, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
11056190,CALSA LPF CLASICA CJ 8D/10FP/50G 100A,41200,270,80,caja,unidad,Levadura,Fresca,Prensada,Caja,calsa lpf clasica cj 8d/10fp/50g|fresca|prensada|calsa lpf clasica cj 8d/10fp/50g por caja,0.522,0.3,"Fresca Calsa para panificación, línea Prensada, presentación comercial de 4 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
64020195,LP MEJ. PANES BLANDOS CJ 4x4 KG,165900,270,4,caja,unidad,BI,Premezclas,Panaderia,Caja,mej. panes blandos cj 4x4 kg|premezclas|panaderia|mej. panes blandos cj 4x4 kg por caja,0.522,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 16 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72803169,LP CREMA VEG CHOCOLATE UHT PACK X1,10700,270,1,estuche,unidad,BI,Cremas,UHT,Estuche,crema veg chocolate uht pack x1|cremas|uht|crema veg chocolate uht pack x1 por estuche,0.514,0.3,"Cremas Calsa para panificación, línea UHT, presentación comercial de 1 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
33717093,FA 201 P3 - VER - CJ20KG,131800,260,1,caja,unidad,Grasos,Grasas/Shortenings,Refinada Dura,Caja,fa 201 p3 - ver - cj20kg|grasas/shortenings|refinada dura|fa 201 p3 - ver - cj20kg por caja,0.51,0.3,"Grasas/Shortenings Calsa para panificación, línea Refinada Dura, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73016032,LP PREM. COOKIES BOL.3 KG,31700,260,1,bolsa,unidad,BI,Premezclas,Pasteleria,Bolsa,prem. cookies bol.3 kg|premezclas|pasteleria|prem. cookies bol.3 kg por bolsa,0.508,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72760193,LP BAÑO MOLDEO SEMIAMARGO CJ 4X1 KG,48400,260,4,caja,unidad,BI,Chocolates,Baños,Caja,bano moldeo semiamargo cj 4x1 kg|chocolates|baños|bano moldeo semiamargo cj 4x1 kg por caja,0.497,0.3,"Chocolates Calsa para panificación, línea Baños, presentación comercial de 4 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72710130,LP COBERTURA SEMIAMARGO CJ X 3 KG,36000,260,1,caja,unidad,BI,Chocolates,Cobertura,Caja,cobertura semiamargo cj x 3 kg|chocolates|cobertura|cobertura semiamargo cj x 3 kg por caja,0.496,0.3,"Chocolates Calsa para panificación, línea Cobertura, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73044042,LP PREM. FACTURAS Y MEDIALUNAS BOL.10 KG,107800,260,1,bolsa,unidad,BI,Premezclas,Panaderia,Bolsa,prem. facturas y medialunas bol.10 kg|premezclas|panaderia|prem. facturas y medialunas bol.10 kg por bolsa,0.493,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 10 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
13010035,VIRGEN LEV. ALIM. NATURAL BOLSA 25KG,286800,260,1,bolsa,unidad,Levadura,Alimenticia,Alimenticia,Bolsa,virgen lev. alim. natural bolsa 25kg|alimenticia|virgen lev. alim. natural bolsa 25kg por bolsa,0.491,0.3,"Alimenticia Calsa para panificación, línea VIRGEN LEV. ALIM. NATURAL BOLSA 25KG, presentación comercial de 25 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72740193,LP BAÑO MOLDEO BLANCO CJ 4X1 KG,50400,250,4,caja,unidad,BI,Chocolates,Baños,Caja,bano moldeo blanco cj 4x1 kg|chocolates|baños|bano moldeo blanco cj 4x1 kg por caja,0.488,0.3,"Chocolates Calsa para panificación, línea Baños, presentación comercial de 4 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
40183015,SUPER MARG. HOJAL LT# CJ2PILX10KG,143200,250,2,caja,unidad,Grasos,Margarinas,Masas,Caja,super marg. hojal lt# cj2pilx10kg|margarinas|masas|super marg. hojal lt# cj2pilx10kg por caja,0.484,0.3,"Margarinas Calsa para panificación, línea Masas, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73086145,I360 PREM.BUDIN CON AVENA FRUTAS CJ6x3KG,169500,250,6,caja,unidad,BI,Premezclas,Panaderia,Caja,prem.budin con avena frutas cj6x3kg|premezclas|panaderia|prem.budin con avena frutas cj6x3kg por caja,0.484,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 18 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73084145,I360 PREM. BUDIN CON GRANOLA CJ6X3KG,188900,250,6,caja,unidad,BI,Premezclas,Panaderia,Caja,prem. budin con granola cj6x3kg|premezclas|panaderia|prem. budin con granola cj6x3kg por caja,0.483,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 18 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
13010105,NUTRILEVA LEV. ALIM. NAT. CJ 36E/BOL500G,186700,250,36,caja,unidad,Levadura,Alimenticia,Alimenticia,Caja,nutrileva lev. alim. nat. cj 36e/bol500g|alimenticia|nutrileva lev. alim. nat. cj 36e/bol500g por caja,0.48,0.3,"Alimenticia Calsa para panificación, línea NUTRILEVA LEV. ALIM. NAT. CJ 36E/BOL500G, presentación comercial de 18 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
13010092,NUTRILEVA LEV. ALIM. NAT. CJ 100E/BOL200,209400,250,100,caja,unidad,Levadura,Alimenticia,Alimenticia,Caja,nutrileva lev. alim. nat. cj 100e/bol200|alimenticia|nutrileva lev. alim. nat. cj 100e/bol200 por caja,0.478,0.3,"Alimenticia Calsa para panificación, línea NUTRILEVA LEV. ALIM. NAT. CJ 100E/BOL200, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
13011092,NUTRILEVA LEV ALIM. QUESO CJ 100E/BOL200,209200,250,100,caja,unidad,Levadura,Alimenticia,Alimenticia,Caja,nutrileva lev alim. queso cj 100e/bol200|alimenticia|nutrileva lev alim. queso cj 100e/bol200 por caja,0.474,0.3,"Alimenticia Calsa para panificación, línea NUTRILEVA LEV ALIM. QUESO CJ 100E/BOL200, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73086032,I360 PREM.BUDIN CON AVENA FRUTAS BOLx3KG,32000,250,1,bolsa,unidad,BI,Premezclas,Pasteleria,Bolsa,prem.budin con avena frutas bolx3kg|premezclas|pasteleria|prem.budin con avena frutas bolx3kg por bolsa,0.473,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
40181014,PREMIUM MASA C/MAN LT CJ 4PILx5KG,138900,250,4,caja,unidad,Grasos,Margarinas,Masas,Caja,premium masa c/man lt cj 4pilx5kg|margarinas|masas|premium masa c/man lt cj 4pilx5kg por caja,0.471,0.3,"Margarinas Calsa para panificación, línea Masas, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73084032,I360 PREM. BUDIN CON GRANOLA BOL. X3 KG,33400,250,1,bolsa,unidad,BI,Premezclas,Pasteleria,Bolsa,prem. budin con granola bol. x3 kg|premezclas|pasteleria|prem. budin con granola bol. x3 kg por bolsa,0.47,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
63240490,"LP MEJ.CONC. FORMULA N CJ 4X1,5 KG",48600,240,4,caja,unidad,BI,Mejoradores,Concentrado,Caja,"mej.conc. formula n cj 4x1,5 kg|mejoradores|concentrado|mej.conc. formula n cj 4x1,5 kg por caja",0.462,0.3,"Mejoradores Calsa para panificación, línea Concentrado, presentación comercial de 6 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72740033,LP BAÑO MOLDEO BLANCO BOL. X1 KG,11800,230,1,bolsa,unidad,BI,Chocolates,Baños,Bolsa,bano moldeo blanco bol. x1 kg|chocolates|baños|bano moldeo blanco bol. x1 kg por bolsa,0.447,0.3,"Chocolates Calsa para panificación, línea Baños, presentación comercial de 1 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
15017042,MAURIPAN LEV. SECA MS PAQ 500G,11800,230,1,bolsa,unidad,Levadura,Seca,HADY,Bolsa,mauripan lev. seca ms paq 500g|seca|hady|mauripan lev. seca ms paq 500g por bolsa,0.445,0.3,"Seca Calsa para panificación, línea HADY, presentación comercial de 0.5 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72760033,LP BAÑO MOLDEO SEMIAMARGO BOL. X1 KG,12500,230,1,bolsa,unidad,BI,Chocolates,Baños,Bolsa,bano moldeo semiamargo bol. x1 kg|chocolates|baños|bano moldeo semiamargo bol. x1 kg por bolsa,0.445,0.3,"Chocolates Calsa para panificación, línea Baños, presentación comercial de 1 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
22018114,LP EXT. DE MALTA B. VISC. TAMBOR x260KG,1688400,230,1,tambor,unidad,BI,Extractos y harinas de malta,Extractos.,Tambor,ext. de malta b. visc. tambor x260kg|extractos y harinas de malta|extractos.|ext. de malta b. visc. tambor x260kg por tambor,0.43,0.3,"Extractos y harinas de malta Calsa para panificación, línea Extractos., presentación comercial de 260 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
15017097,"LEV. INSTANTANEA ""MAURI"" -CJ 20P.X500G",12800,220,1,caja,unidad,Levadura,Seca,HADY,Caja,"lev. instantanea ""mauri"" -cj 20p.x500g|seca|hady|lev. instantanea ""mauri"" -cj 20p.x500g por caja",0.425,0.3,"Seca Calsa para panificación, línea HADY, presentación comercial de 0.5 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73136032,LP. PREM. EKILIBRIUM FIBRA BOL.3 KG,31200,220,1,bolsa,unidad,BI,Premezclas,Panaderia,Bolsa,. prem. ekilibrium fibra bol.3 kg|premezclas|panaderia|. prem. ekilibrium fibra bol.3 kg por bolsa,0.423,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
40024015,SUPER MARG. HOJAL # ** CJ2PILX10KG,135500,220,2,caja,unidad,Grasos,Margarinas,Hojaldre,Caja,super marg. hojal # ** cj2pilx10kg|margarinas|hojaldre|super marg. hojal # ** cj2pilx10kg por caja,0.42,0.3,"Margarinas Calsa para panificación, línea Hojaldre, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
13012092,NUTRILEVA LEV ALIM. MANZ. CJ 100E/BOL200,228300,220,100,caja,unidad,Levadura,Alimenticia,Alimenticia,Caja,nutrileva lev alim. manz. cj 100e/bol200|alimenticia|nutrileva lev alim. manz. cj 100e/bol200 por caja,0.415,0.3,"Alimenticia Calsa para panificación, línea NUTRILEVA LEV ALIM. MANZ. CJ 100E/BOL200, presentación comercial de 20 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
63240486,"LP MEJ.CONC. FORMULA N POTE X1,5 KG",11700,220,1,pote,unidad,BI,Mejoradores,Concentrado,Pote,"mej.conc. formula n pote x1,5 kg|mejoradores|concentrado|mej.conc. formula n pote x1,5 kg por pote",0.412,0.3,"Mejoradores Calsa para panificación, línea Concentrado, presentación comercial de 1.5 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
32402033,RICABE GRASA SACHX1KG,6200,210,1,bolsa,unidad,Grasos,Grasas/Shortenings,Refinada Dura,Bolsa,ricabe grasa sachx1kg|grasas/shortenings|refinada dura|ricabe grasa sachx1kg por bolsa,0.399,0.3,"Grasas/Shortenings Calsa para panificación, línea Refinada Dura, presentación comercial de 1 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
64020034,LP MEJ. PANES BLANDOS BOL x 4KG,41300,200,1,bolsa,unidad,BI,Premezclas,Panaderia,Bolsa,mej. panes blandos bol x 4kg|premezclas|panaderia|mej. panes blandos bol x 4kg por bolsa,0.384,0.3,"Premezclas Calsa para panificación, línea Panaderia, presentación comercial de 4 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
63230492,LP MEJ.CONC. CALSA MAX POTE X500 G,4300,200,1,pote,unidad,BI,Mejoradores,Concentrado,Pote,mej.conc. calsa max pote x500 g|mejoradores|concentrado|mej.conc. calsa max pote x500 g por pote,0.37,0.3,"Mejoradores Calsa para panificación, línea Concentrado, presentación comercial de 0.5 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72830032,LP CREMA CHANTILLY CLASSIC BOL.3 KG,32600,170,1,bolsa,unidad,BI,Cremas,Polvos,Bolsa,crema chantilly classic bol.3 kg|cremas|polvos|crema chantilly classic bol.3 kg por bolsa,0.315,0.3,"Cremas Calsa para panificación, línea Polvos, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
72831032,LP CREMA CHANTILLY PREMIUM BOL.3 KG,33800,170,1,bolsa,unidad,BI,Cremas,Polvos,Bolsa,crema chantilly premium bol.3 kg|cremas|polvos|crema chantilly premium bol.3 kg por bolsa,0.315,0.3,"Cremas Calsa para panificación, línea Polvos, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
10001106,CALSA LEVADURA FLUIDA - PALECON,11000,130,1,unidad,unidad,Levadura,Crema,1.5:1,Unidad,calsa levadura fluida - palecon|crema|1.5:1|calsa levadura fluida - palecon por unidad,0.237,0.3,"Crema Calsa para panificación, línea 1.5:1, presentación comercial de 1 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73069032,LP PREM. MUFFINS CHOCO. BOL.3 KG,32000,130,1,bolsa,unidad,BI,Premezclas,Pasteleria,Bolsa,prem. muffins choco. bol.3 kg|premezclas|pasteleria|prem. muffins choco. bol.3 kg por bolsa,0.237,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 3 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73091180,I360 PM. BUDIN GIRAS&YOG CJ7x2 KG 100A,145100,120,7,caja,unidad,BI,Premezclas,Pasteleria,Caja,pm. budin giras&yog cj7x2 kg|premezclas|pasteleria|pm. budin giras&yog cj7x2 kg por caja,0.205,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 14 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
73107208,I360 PREM. PAN AVENA CAJ 4 x 5 KG,51600,120,1,caja,unidad,BI,Premezclas,Pasteleria,Caja,prem. pan avena caj 4 x 5 kg|premezclas|pasteleria|prem. pan avena caj 4 x 5 kg por caja,0.205,0.3,"Premezclas Calsa para panificación, línea Pasteleria, presentación comercial de 5 kg.",,True,False,LISTA PRODUCTOS AL 23092026 + ventas 2024-2026
