product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
3074,CLARIFICANTE CONCENTRADO 1+3 BIDON — 5 LT,38500.0,300,1,unidad,unidad,Pileta,Clarificante,Dinamiclor,5 LT,3074|clarificante concentrado 1+3 bidon|clarificante|5 lt|dinamic|dinamicquim|concentrado|1+3|bidon,0.62,0.57,"Producto para pileta Clarificante Concentrado 1+3 Bidon, marca Dinamic, 5 LT, listo para usar.",,True,True,pagina-4
3174,CLARIFICANTE CONCENTRADO 1+3 BOTELLA — 1 LT,12000.0,300,1,unidad,unidad,Pileta,Clarificante,Dinamiclor,1 LT,3174|clarificante concentrado 1+3 botella|clarificante|1 lt|dinamic|dinamicquim|concentrado|1+3|botella,0.62,0.57,"Producto para pileta Clarificante Concentrado 1+3 Botella, marca Dinamic, 1 LT, listo para usar.",,True,True,pagina-4
1073,CLORO LIQUIDO BIDON — 5 LT,6440.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 LT,1073|cloro liquido bidon|cloro|5 lt|dinamic|dinamicquim|liquido|bidon,0.62,0.57,"Producto para pileta Cloro Liquido Bidon, marca Dinamic, 5 LT, listo para usar.",,True,True,pagina-4
1076,PASTILLA DE CLORO TRIPLE ACCION 200 GR . — 1 KG,8200.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,1 KG,1076|pastilla de cloro triple accion 200 gr .|cloro|1 kg|dinamic|dinamicquim|pastilla|triple|accion|200,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 200 Gr ., marca Dinamic, 1 KG, listo para usar.",,True,True,pagina-4
1077,CLORO POLVO POTE ( DISOLUCION RAPIDA) — 1 KG,7850.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,1 KG,1077|cloro polvo pote ( disolucion rapida)|cloro|1 kg|dinamic|dinamicquim|polvo|pote|disolucion|rapida,0.62,0.57,"Producto para pileta Cloro Polvo Pote ( Disolucion Rapida), marca Dinamic, 1 KG, listo para usar.",,True,True,pagina-4
1078,MICROBIOCIDA ( CLORO POLVO 3 EN 1 ) POTE — 1 KG,9400.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,1 KG,1078|microbiocida ( cloro polvo 3 en 1 ) pote|cloro|1 kg|dinamic|dinamicquim|microbiocida|polvo|pote,0.62,0.57,"Producto para pileta Microbiocida ( Cloro Polvo 3 En 1 ), marca Dinamic, 1 KG, listo para usar.",,True,True,pagina-4
1079,PASTILLA DE CLORO TRIPLE ACCION 50 GR. — 1 KG,11500.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,1 KG,1079|pastilla de cloro triple accion 50 gr.|cloro|1 kg|dinamic|dinamicquim|pastilla|triple|accion,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 50 Gr., marca Dinamic, 1 KG, listo para usar.",,True,True,pagina-4
1081,MICRO - BIO 3 LIQUIDO (RECUPERADOR AGUAS) — 5 LT,36950.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 LT,1081|micro - bio 3 liquido (recuperador aguas)|cloro|5 lt|dinamic|dinamicquim|micro|bio|liquido|recuperador,0.62,0.57,"Producto para pileta Micro - Bio 3 Liquido (Recuperador Aguas), marca Dinamic, 5 LT, listo para usar.",,True,True,pagina-4
1176,PASTILLA DE CLORO TRIPLE ACCION 200 GR . — 5 KG,36950.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 KG,1176|pastilla de cloro triple accion 200 gr .|cloro|5 kg|dinamic|dinamicquim|pastilla|triple|accion|200,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 200 Gr ., marca Dinamic, 5 KG, listo para usar.",,True,True,pagina-4
1177,CLORO POLVO POTE ( DISOLUCION RAPIDA) — 5 KG,34450.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 KG,1177|cloro polvo pote ( disolucion rapida)|cloro|5 kg|dinamic|dinamicquim|polvo|pote|disolucion|rapida,0.62,0.57,"Producto para pileta Cloro Polvo Pote ( Disolucion Rapida), marca Dinamic, 5 KG, listo para usar.",,True,True,pagina-4
1178,MICROBIOCIDA ( CLORO POLVO 3 EN 1 ) POTE — 5 KG,42700.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 KG,1178|microbiocida ( cloro polvo 3 en 1 ) pote|cloro|5 kg|dinamic|dinamicquim|microbiocida|polvo|pote,0.62,0.57,"Producto para pileta Microbiocida ( Cloro Polvo 3 En 1 ), marca Dinamic, 5 KG, listo para usar.",,True,True,pagina-4
1179,PASTILLA DE CLORO TRIPLE ACCION 50 GR. — 5 KG,49200.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,5 KG,1179|pastilla de cloro triple accion 50 gr.|cloro|5 kg|dinamic|dinamicquim|pastilla|triple|accion,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 50 Gr., marca Dinamic, 5 KG, listo para usar.",,True,True,pagina-4
2081,MICRO - BIO 3 LIQUIDO (RECUPERADOR AGUAS) — 1 LT,9990.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,1 LT,2081|micro - bio 3 liquido (recuperador aguas)|cloro|1 lt|dinamic|dinamicquim|micro|bio|liquido|recuperador,0.62,0.57,"Producto para pileta Micro - Bio 3 Liquido (Recuperador Aguas), marca Dinamic, 1 LT, listo para usar.",,True,True,pagina-4
3076,PASTILLA DE CLORO TRIPLE ACCION 200 GR CUÑETE — 50 KG,284500.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,50 KG,3076|pastilla de cloro triple accion 200 gr cuñete|cloro|50 kg|dinamic|dinamicquim|pastilla|triple|accion|200,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 200 Gr Cuñete, marca Dinamic, 50 KG, listo para usar.",,True,True,pagina-4
3077,CLORO POLVO CUÑETE ( DISOLUCION RAPIDA) — 50 KG,255000.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,50 KG,3077|cloro polvo cuñete ( disolucion rapida)|cloro|50 kg|dinamic|dinamicquim|polvo|cuñete|disolucion|rapida,0.62,0.57,"Producto para pileta Cloro Polvo Cuñete ( Disolucion Rapida), marca Dinamic, 50 KG, listo para usar.",,True,True,pagina-4
3078,MICROBIOCIDA ( CLORO POLVO POLVO 3 EN 1 ) CUÑETE — 50 KG,295000.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,50 KG,3078|microbiocida ( cloro polvo polvo 3 en 1 ) cuñete|cloro|50 kg|dinamic|dinamicquim|microbiocida|polvo|cuñete,0.62,0.57,"Producto para pileta Microbiocida ( Cloro Polvo Polvo 3 En 1, marca Dinamic, 50 KG, listo para usar.",,True,True,pagina-4
3079,PASTILLA DE CLORO TRIPLE ACCION 50 GR. CUÑETE — 50 KG,390000.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,50 KG,3079|pastilla de cloro triple accion 50 gr. cuñete|cloro|50 kg|dinamic|dinamicquim|pastilla|triple|accion|cuñete,0.62,0.57,"Producto para pileta Pastilla De Cloro Triple Accion 50 Gr. Cuñete, marca Dinamic, 50 KG, listo para usar.",,True,True,pagina-4
3277,CLORO POLVO CUÑETE DR FRACCIONADO POR BOLSA X 1KG — 45 KG,255000.0,300,1,unidad,unidad,Pileta,Cloro,Dinamiclor,45 KG,3277|cloro polvo cuñete dr fraccionado por bolsa x 1kg|cloro|45 kg|dinamic|dinamicquim|polvo|cuñete|fraccionado|por,0.62,0.57,"Producto para pileta Cloro Polvo Cuñete Dr Fraccionado Por Bolsa X, marca Dinamic, 45 KG, listo para usar.",,True,True,pagina-4
1040,CERA ACRILICA NEGRA AUTOBRILLO — 5 L,4500.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1040|cera acrilica negra autobrillo|ceras|5 l|dinamic|dinamicquim|cera|acrilica|negra|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Negra Autobrillo, marca Dinamic, 5 L, dilución 1+2.",,True,True,pagina-2
1041,CERA ACRILICA ROJA AUTOBRILLO — 5 L,4500.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1041|cera acrilica roja autobrillo|ceras|5 l|dinamic|dinamicquim|cera|acrilica|roja|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Roja Autobrillo, marca Dinamic, 5 L, dilución 1+2.",,True,True,pagina-2
1042,CERA ACRILICA NATURAL AUTOBRILLO — 5 L,8695.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1042|cera acrilica natural autobrillo|ceras|5 l|dinamic|dinamicquim|cera|acrilica|natural|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Natural Autobrillo, marca Dinamic, 5 L, dilución 1+4.",,True,True,pagina-2
1048,HECHO EN EL BALDE CELESTE — 5 L,3100.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1048|hecho en el balde celeste|ceras|5 l|dinamic|dinamicquim|hecho|balde|celeste,0.75,0.7,"Producto para pisos Hecho En El Balde Celeste, marca Dinamic, 5 L, dilución 1+2.",,True,True,pagina-2
1065,DESINF.BACTERICIDA LISOFORM — 5 L,14180.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1065|desinf.bactericida lisoform|ceras|5 l|dinamic|dinamicquim|desinf|bactericida|lisoform,0.75,0.7,"Producto para pisos Desinf.Bactericida Lisoform, marca Dinamic, 5 L, dilución 1 LT + 50.",,True,True,pagina-2
1066,DESINF.BACTERICIDA ESPADOL — 5 L,14180.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1066|desinf.bactericida espadol|ceras|5 l|dinamic|dinamicquim|desinf|bactericida|espadol,0.75,0.7,"Producto para pisos Desinf.Bactericida Espadol, marca Dinamic, 5 L, dilución 1 LT + 50.",,True,True,pagina-2
1145,LUSTRAMUEBLES SILICONADOS T/BLEM X LITRO LISTO — 5 L,5810.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,1145|lustramuebles siliconados t/blem x litro listo|ceras|5 l|dinamic|dinamicquim|lustramuebles|siliconados|blem|litro,0.75,0.7,"Producto para pisos Lustramuebles Siliconados T/Blem X Litro Listo, marca Dinamic, 5 L, listo para usar.",,True,True,pagina-2
145,LUSTRAMUEBLES SILICONADOS T/BLEM X LITRO LISTO — 20 L,4845.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,145|lustramuebles siliconados t/blem x litro listo|ceras|20 l|dinamic|dinamicquim|lustramuebles|siliconados|blem|litro,0.75,0.7,"Producto para pisos Lustramuebles Siliconados T/Blem X Litro Listo, marca Dinamic, 20 L, listo para usar.",,True,True,pagina-2
2040,CERA ACRILICA NEGRA AUTOBRILLO — 1 L,6475.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2040|cera acrilica negra autobrillo|ceras|1 l|dinamic|dinamicquim|cera|acrilica|negra|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Negra Autobrillo, marca Dinamic, 1 L, dilución 1+2.",,True,True,pagina-2
2041,CERA ACRILICA ROJA AUTOBRILLO — 1 L,6475.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2041|cera acrilica roja autobrillo|ceras|1 l|dinamic|dinamicquim|cera|acrilica|roja|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Roja Autobrillo, marca Dinamic, 1 L, dilución 1+2.",,True,True,pagina-2
2042,CERA ACRILICA NATURAL AUTOBRILLO — 1 L,9780.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2042|cera acrilica natural autobrillo|ceras|1 l|dinamic|dinamicquim|cera|acrilica|natural|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Natural Autobrillo, marca Dinamic, 1 L, dilución 1+4.",,True,True,pagina-2
2045,CERA MADERA NATURAL CREMOSA — 1 L,7000.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2045|cera madera natural cremosa|ceras|1 l|dinamic|dinamicquim|cera|madera|natural|cremosa,0.75,0.7,"Producto para pisos Cera Madera Natural Cremosa, marca Dinamic, 1 L, listo para usar.",,True,True,pagina-2
2046,CERA MADERA ROBLE CLARO CREMOSA — 1 L,7000.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2046|cera madera roble claro cremosa|ceras|1 l|dinamic|dinamicquim|cera|madera|roble|claro,0.75,0.7,"Producto para pisos Cera Madera Roble Claro Cremosa, marca Dinamic, 1 L, listo para usar.",,True,True,pagina-2
2047,CERA MADERA ROBLE OSCURO CREMOSA — 1 L,7000.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2047|cera madera roble oscuro cremosa|ceras|1 l|dinamic|dinamicquim|cera|madera|roble|oscuro,0.75,0.7,"Producto para pisos Cera Madera Roble Oscuro Cremosa, marca Dinamic, 1 L, listo para usar.",,True,True,pagina-2
2048,HECHO EN EL BALDE CELESTE — 1 L,3750.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2048|hecho en el balde celeste|ceras|1 l|dinamic|dinamicquim|hecho|balde|celeste,0.75,0.7,"Producto para pisos Hecho En El Balde Celeste, marca Dinamic, 1 L, dilución 1+2.",,True,True,pagina-2
2065,DESINF.BACTERICIDA LISOFORM — 1 L,3990.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2065|desinf.bactericida lisoform|ceras|1 l|dinamic|dinamicquim|desinf|bactericida|lisoform,0.75,0.7,"Producto para pisos Desinf.Bactericida Lisoform, marca Dinamic, 1 L, dilución 1 LT + 50.",,True,True,pagina-2
2066,DESINF.BACTERICIDA ESPADOL — 1 L,3990.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2066|desinf.bactericida espadol|ceras|1 l|dinamic|dinamicquim|desinf|bactericida|espadol,0.75,0.7,"Producto para pisos Desinf.Bactericida Espadol, marca Dinamic, 1 L, dilución 1 LT + 50.",,True,True,pagina-2
2145,LUSTRAMUEBLES SILICONADOS T/BLEM X LITRO LISTO — 1 L,6875.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,1 L,2145|lustramuebles siliconados t/blem x litro listo|ceras|1 l|dinamic|dinamicquim|lustramuebles|siliconados|blem|litro,0.75,0.7,"Producto para pisos Lustramuebles Siliconados T/Blem X Litro Listo, marca Dinamic, 1 L, listo para usar.",,True,True,pagina-2
40,CERA ACRILICA NEGRA AUTOBRILLO — 20 L,4300.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,40|cera acrilica negra autobrillo|ceras|20 l|dinamic|dinamicquim|cera|acrilica|negra|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Negra Autobrillo, marca Dinamic, 20 L, dilución 1+2.",,True,True,pagina-2
41,CERA ACRILICA ROJA AUTOBRILLO — 20 L,4300.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,41|cera acrilica roja autobrillo|ceras|20 l|dinamic|dinamicquim|cera|acrilica|roja|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Roja Autobrillo, marca Dinamic, 20 L, dilución 1+2.",,True,True,pagina-2
42,CERA ACRILICA NATURAL AUTOBRILLO — 20 L,7920.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,42|cera acrilica natural autobrillo|ceras|20 l|dinamic|dinamicquim|cera|acrilica|natural|autobrillo,0.75,0.7,"Producto para pisos Cera Acrilica Natural Autobrillo, marca Dinamic, 20 L, dilución 1+4.",,True,True,pagina-2
48,HECHO EN EL BALDE CELESTE — 20 L,2710.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,48|hecho en el balde celeste|ceras|20 l|dinamic|dinamicquim|hecho|balde|celeste,0.75,0.7,"Producto para pisos Hecho En El Balde Celeste, marca Dinamic, 20 L, dilución 1+2.",,True,True,pagina-2
5213,LIMPIADOR ABRILLANTADOR DE PISOS FLOTANTES X 5 LTS. LISTO — 5 L,10400.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,5 L,5213|limpiador abrillantador de pisos flotantes x 5 lts. listo|ceras|5 l|dinamic|dinamicquim|limpiador|abrillantador|pisos|flotantes,0.75,0.7,"Producto para pisos LIMPIADOR ABRILLANTADOR DE PISOS FLOTANTES x 5 lts., marca Dinamic, 5 L, listo para usar.",,True,True,pagina-2
65,DESINF.BACTERICIDA LISOFORM — 20 L,13000.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,65|desinf.bactericida lisoform|ceras|20 l|dinamic|dinamicquim|desinf|bactericida|lisoform,0.75,0.7,"Producto para pisos Desinf.Bactericida Lisoform, marca Dinamic, 20 L, dilución 1 LT + 50.",,True,True,pagina-2
66,DESINF.BACTERICIDA ESPADOL — 20 L,13000.0,355,1,unidad,unidad,Pisos,Ceras,Dinamic,20 L,66|desinf.bactericida espadol|ceras|20 l|dinamic|dinamicquim|desinf|bactericida|espadol,0.75,0.7,"Producto para pisos Desinf.Bactericida Espadol, marca Dinamic, 20 L, dilución 1 LT + 50.",,True,True,pagina-2
1049,LIMPIADOR CONCENTRADO TRANSPARENTE UVA — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1049|limpiador concentrado transparente uva|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|uva,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Uva, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1050,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE PINO — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1050|limpiador concentrado lechoso/transparente pino|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Pino, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1051,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LAVANDA — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1051|limpiador concentrado lechoso/transparente lavanda|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Lavanda, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1052,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE ARPEGE — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1052|limpiador concentrado lechoso/transparente arpege|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Arpege, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1053,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHERRY — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1053|limpiador concentrado lechoso/transparente cherry|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Cherry, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1054,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE BEBE — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1054|limpiador concentrado lechoso/transparente bebe|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Bebe, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1055,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE MARINA — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1055|limpiador concentrado lechoso/transparente marina|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Marina, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1056,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LIMON — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1056|limpiador concentrado lechoso/transparente limon|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Limon, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1057,LIMPIADOR CONCENTRADO TRANSPARENTE COLONIA BLUE — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1057|limpiador concentrado transparente colonia blue|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|colonia,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Colonia Blue, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1058,LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (VIOLETA) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1058|limpiador concentrado flor de liz lechoso (violeta)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|flor|liz,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (violeta), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1059,LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (AMARILLO) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1059|limpiador concentrado frescural lechoso (amarillo)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|frescural|lechoso,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (amarillo), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1061,LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (NARANAJA) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1061|limpiador concentrado naranja caramelo transp. (naranaja)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|naranja|caramelo,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (naranaja), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1064,LIMPIADOR CONCENTRADO TRANSPARENTE PAPAYA — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1064|limpiador concentrado transparente papaya|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|papaya,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Papaya, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1067,LIMPIADOR CONCENTRADO TRANSPARENTE CHIPRE — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1067|limpiador concentrado transparente chipre|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|chipre,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Chipre, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1069,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CONIGLIO — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1069|limpiador concentrado lechoso/transparente coniglio|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Coniglio, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1070,CIPERMETRINA P/ DILUIR ( K-OTRINA ) EMULSIONADA DILUSION 1/20 LTS — 5 L,14400.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1070|cipermetrina p/ diluir ( k-otrina ) emulsionada dilusion 1/20 lts|limpiador concentrado|5 l|dinamic|dinamicquim|cipermetrina|diluir|otrina|emulsionada,0.88,0.83,"Producto para pisos Cipermetrina P/ Diluir ( K-Otrina ) Emulsionada Dilusion, marca Dinamic, 5 L, dilución 1 LT + 20.",,True,True,pagina-2
1071,LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (VIOLETA) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1071|limpiador concentrado lavanda glade transp. (violeta)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lavanda|glade,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (violeta), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1072,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHICLE — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1072|limpiador concentrado lechoso/transparente chicle|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Chicle, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
109,LIMPIADOR CONCENTRADO TRANSPARENTE PINOLUZ — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,109|limpiador concentrado transparente pinoluz|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|pinoluz,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Pinoluz, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
1109,LIMPIADOR CONCENTRADO TRANSPARENTE PINOLUZ — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,5 L,1109|limpiador concentrado transparente pinoluz|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|pinoluz,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Pinoluz, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1144,LIMPIADOR CONCENTRADO TRANSPARENTE BRISA POLAR — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1144|limpiador concentrado transparente brisa polar|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|brisa,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Brisa Polar, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1158,LIMPIADOR CONCENTRADO TRANSPARENTE VAINILLA - COCO — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1158|limpiador concentrado transparente vainilla - coco|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|vainilla,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Vainilla - Coco, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
