codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0440,ESENCIA PARA HORNITO SAPHIRUS - MUSK,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - MUSK, marca Saphirus.","Esencia para hornillo aroma musk, marca Saphirus, presentación 10 ml.",aroma|fragancia|esencia|perfume de ambiente,ACTUALIZAR
CIP-0441,ESENCIA PARA HORNITO SAPHIRUS - NAG CHAMPA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - NAG CHAMPA, marca Saphirus.","Esencia para hornito Saphirus fragancia Nag Champa, contenido 10 ml.",esencia|aroma|fragancia,ACTUALIZAR
CIP-0442,ESENCIA PARA HORNITO SAPHIRUS - NARANJA PI,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - NARANJA PI, marca Saphirus.","Esencia para hornito sabor naranja, marca Saphirus, presentación 10 ml.",aroma|esencia|perfume de ambiente,ACTUALIZAR
CIP-0443,ESENCIA PARA HORNITO SAPHIRUS - NEW DELHI,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - NEW DELHI, marca Saphirus.","Esencia para hornito con fragancia amaderada y terrosa, marca Saphirus.",aromatizante|perfume de ambiente|fragancia,ACTUALIZAR
CIP-0444,ESENCIA PARA HORNITO SAPHIRUS - ORANGE,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - ORANGE, marca Saphirus.","Esencia para hornito sabor naranja, marca Saphirus, presentación de 10 mL.",aceite esencial|fragancia|aroma,ACTUALIZAR
CIP-0446,ESENCIA PARA HORNITO SAPHIRUS - PALO SANTO,"Sahumerio ESENCIA PARA HORNITO SAPHIRUS - PALO SANTO, marca Saphirus.","Esencia para hornillo de palo santo, marca Saphirus, 10 mL.",aroma|esencia|perfume de ambiente,ACTUALIZAR
CIP-0447,ESENCIA PARA HORNITO SAPHIRUS - PAPAYA,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - PAPAYA, marca Saphirus.","Esencia para hornillo sabor papaya, marca Saphirus, presentación 10 mL.",aceite esencial|esencia|aroma|fragancia,ACTUALIZAR
CIP-0448,ESENCIA PARA HORNITO SAPHIRUS - PATCHOULI,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - PATCHOULI, marca Saphirus.","Esencia para hornito sabor patchouli, marca Saphirus, presentación 10 mL.",aceite esencial|fragancia|aroma|perfume de ambiente,ACTUALIZAR
CIP-0449,ESENCIA PARA HORNITO SAPHIRUS - ROSAS,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - ROSAS, marca Saphirus.","Esencia para hornito Saphirus aroma rosas, presentación de 10 mL.",aroma|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0450,ESENCIA PARA HORNITO SAPHIRUS - RUDA Y ROM,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - RUDA Y ROM, marca Saphirus.","Esencia para hornito de ruda y romero, marca Saphirus, frasco de 10 mL.",aceite aromático|fragancia|perfume de ambiente,ACTUALIZAR
CIP-0451,ESENCIA PARA HORNITO SAPHIRUS - SANDALO,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - SANDALO, marca Saphirus.","Esencia para hornito Saphirus sabor sándalo, presentación de 10 mL.",aceite esencial|esencia|aroma|perfume de ambiente,ACTUALIZAR
CIP-0453,ESENCIA PARA HORNITO SAPHIRUS - VRINDARAN,"Esencia aromática ESENCIA PARA HORNITO SAPHIRUS - VRINDARAN, marca Saphirus.","Esencia para hornillo de incienso puro, marca Saphirus, 10 mL.",esencia|fragancia|aroma,ACTUALIZAR
CIP-0454,ESFERAS MAGICAS AROMANZA - ABRE CAMINO,"Producto de limpieza ESFERAS MAGICAS AROMANZA - ABRE CAMINO, marca Aromanza.","Esferas de defumación aromáticas Abre Camino, marca Aromanza, presentación de 4 unidades.",esferas|aromáticas|defumadores|ambientadores,ACTUALIZAR
CIP-0455,ESFERAS MAGICAS AROMANZA - AMOR,"Producto de limpieza ESFERAS MAGICAS AROMANZA - AMOR, marca Aromanza.","Esferas aromáticas de defumación con fragancia Amor, marca Aromanza, pack de 4 unidades.",esferas|aromatizantes|perfumadores|fragancias,ACTUALIZAR
CIP-0456,ESFERAS MAGICAS AROMANZA - ARMONIA,"Producto de limpieza ESFERAS MAGICAS AROMANZA - ARMONIA, marca Aromanza.","Aromatizante en esferas con fragancia Armonía, marca Aromanza, 30 g.",esferas aromáticas|perfumadores|aromatizantes colgantes,ACTUALIZAR
CIP-0457,ESFERAS MAGICAS AROMANZA - BIENESTAR,"Producto de limpieza ESFERAS MAGICAS AROMANZA - BIENESTAR, marca Aromanza.","Sahumerio en esferas de incienso, marca Aromanza, pack de 7 unidades.",incienso|sahumerio|aroma|perfume de ambiente,ACTUALIZAR
CIP-0458,ESFERAS MAGICAS AROMANZA - DEFUMACION,"Producto de limpieza ESFERAS MAGICAS AROMANZA - DEFUMACION, marca Aromanza.","Sahumerio esfera de defumación con fragancia surtida, marca Aromanza, pack de 12 unidades.",sahumerio|incienso|aroma|esfera de incienso,ACTUALIZAR
CIP-0459,ESFERAS MAGICAS AROMANZA - DESTRABE,"Producto de limpieza ESFERAS MAGICAS AROMANZA - DESTRABE, marca Aromanza.","Esferas de defumación intensa, marca Aromanza, fragancia Destrabe, pack de 5 cajas de 4 unidades.",esferas|aromatizantes|fragancias|sahumerios,ACTUALIZAR
CIP-0460,ESFERAS MAGICAS AROMANZA - FORTUNA,"Producto de limpieza ESFERAS MAGICAS AROMANZA - FORTUNA, marca Aromanza.","Esferas de defumación aroma fortuna, marca Aromanza, presentación pack x 5 paquetes de 4 unidades.",esferas|sahumerios|aromatizantes,ACTUALIZAR
CIP-0461,ESFERAS MAGICAS AROMANZA - FRUTOS ROJ,"Producto de limpieza ESFERAS MAGICAS AROMANZA - FRUTOS ROJ, marca Aromanza.","Esferas aromáticas de defumación con aroma frutos rojos, marca Aromanza.",esferas|aromáticas|esferas de aroma|esferas de defumación,ACTUALIZAR
CIP-0462,ESFERAS MAGICAS AROMANZA - LIMPIEZA,"Producto de limpieza ESFERAS MAGICAS AROMANZA - LIMPIEZA, marca Aromanza.","Sahumerio Aromanza con fragancia de frutos rojos y pétalos de rosa, pack de 7 unidades.",sahumerio|varitas|incienso,ACTUALIZAR
CIP-0463,ESFERAS MAGICAS AROMANZA - PURIFICACI,"Producto de limpieza ESFERAS MAGICAS AROMANZA - PURIFICACI, marca Aromanza.","Esferas aromáticas para purificación de ambiente, marca Aromanza, presentación x4 unidades.",esferas|aromáticas|perfumadores|ambientadores,ACTUALIZAR
CIP-0464,ESFERAS MAGICAS AROMANZA - SUPER PALO SANTO,"Sahumerio ESFERAS MAGICAS AROMANZA - SUPER PALO SANTO, marca Aromanza.","Aromatizante en esferas con fragancia palo santo, marca Aromanaza, presentación en caja.",perfume de ambiente|aromatizante|fragancia|ambientador,ACTUALIZAR
CIP-0465,FILTRO PARA PISCINA VC-10 VULCANO,"Producto para pileta FILTRO PARA PISCINA VC-10 VULCANO, marca Vulcano.","Filtro de arena para pileta modelo VC-10, marca Vulcano, capacidad 20.000 litros.",filtro de pileta|filtro de piscina|filtro de arena,ACTUALIZAR
CIP-0466,FILTRO PARA PISCINA VC-20 VULCANO,"Producto para pileta FILTRO PARA PISCINA VC-20 VULCANO, marca Vulcano.","Filtro para piscina modelo VC-20, marca Vulcano, para piletas hasta 35.000 litros.",filtro de pileta|filtro de piscina|filtro de agua,ACTUALIZAR
CIP-0467,FILTRO PARA PISCINA VC-30 VULCANO,"Producto para pileta FILTRO PARA PISCINA VC-30 VULCANO, marca Vulcano.","Filtro para piscina VC-30 Vulcano, diseñado para piletas de hasta 50.000 litros.",filtro de pileta|filtro de piscina,ACTUALIZAR
CIP-0468,GEL FIJADOR ALGABO X 200GR - EFECTO HUMEDO,"Producto de limpieza GEL FIJADOR ALGABO X 200GR - EFECTO HUMEDO, marca Algabo, 200 g.","Gel fijador efecto húmedo, marca Algabo, presentación 200 g.",gel para el pelo|gel fijador|gel capilar,ACTUALIZAR
CIP-0469,GEL FIJADOR ALGABO X 200GR - EXTRA BRILLO,"Producto de limpieza GEL FIJADOR ALGABO X 200GR - EXTRA BRILLO, marca Algabo, 200 g.","Gel fijador para cabello, marca Algabo, presentación de 200 g.",gel para el pelo|gel capilar|gel fijador,ACTUALIZAR
CIP-0470,GEL LATA URBAN FRESH 70GR - AUTO NUEVO,"Producto de limpieza GEL LATA URBAN FRESH 70GR - AUTO NUEVO, marca Urban Fresh, 70 g.","Aromatizante en gel para auto, marca Urban Fresh, fragancia a lavanda, 70 g.",perfume de auto|aromatizante|gel aromatizante,ACTUALIZAR
CIP-0471,GEL LATA URBAN FRESH 70GR - LIMON,"Producto de limpieza GEL LATA URBAN FRESH 70GR - LIMON, marca Urban Fresh, 70 g.","Aromatizante en gel con fragancia a limón, marca Urban Fresh, 70 g.",perfume de ambiente|aromatizante|fragancia|gel aromatizante,ACTUALIZAR
CIP-0472,GEL LATA URBAN FRESH 70GR - OCEAN,"Producto de limpieza GEL LATA URBAN FRESH 70GR - OCEAN, marca Urban Fresh, 70 g.","Aromatizador para auto en gel, fragancia Ocean, marca Urban Fresh, 70 g.",perfume de auto|aromatizante|ambientador,ACTUALIZAR
CIP-0482,GLADE AEROSOL AUTOMATICO REP. - CARICIAS DE ALGODÓN,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. - CARICIAS DE ALGODÓN, marca Glade.","Aromatizante en aerosol automático, fragancia caricias de algodón, marca Glade, 270 ml.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0483,GLADE AEROSOL AUTOMATICO REP. - LAV & VAI,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. - LAV & VAI, marca Glade.","Desodorante ambiental aerosol automático fragancia lavanda y vainilla, marca Glade.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0484,GLADE AEROSOL AUTOMATICO REP. - LIMON,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. - LIMON, marca Glade.","Aromatizante en aerosol automático de limón, marca Glade, 175 g.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0485,GLADE AEROSOL AUTOMATICO REP. - MANZANA CA,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. - MANZANA CA, marca Glade.","Aromatizante en aerosol automático con fragancia a manzana, marca Glade.",perfume de ambiente|ambientador|aroma|spray de ambiente,ACTUALIZAR
CIP-0486,GLADE AEROSOL AUTOMATICO REP. - PARAISO AZUL,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. - PARAISO AZUL, marca Glade.","Aromatizante en spray fragancia Paraíso azul, marca Glade, formato repuesto.",perfume de ambiente|aromatizante|spray ambientador,ACTUALIZAR
CIP-0488,GLADE AEROSOL AUTOMATICO REP. ECO - AIRE SILVESTRE,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. ECO - AIRE SILVESTRE, marca Glade.","Aromatizante en aerosol automático, marca Glade, fragancia aire silvestre, repuesto ecológico.",perfume de ambiente|ambientador|aroma|spray aromatizante,ACTUALIZAR
CIP-0489,GLADE AEROSOL AUTOMATICO REP. ECO - LIMON,"Aromatizante de ambientes GLADE AEROSOL AUTOMATICO REP. ECO - LIMON, marca Glade.","Aromatizante en aerosol automático sabor limón, marca Glade, 175 g.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0494,GLADE AUTO SPORT FULL - ACQUA,"Aromatizante de ambientes GLADE AUTO SPORT FULL - ACQUA, marca Glade.","Aromatizante para auto, marca Glade, fragancia Acqua, 7 ml.",perfume de auto|aromatizante de auto|ambientador de auto,ACTUALIZAR
CIP-0495,GLADE AUTO SPORT FULL - AUTO NUEVO,"Aromatizante de ambientes GLADE AUTO SPORT FULL - AUTO NUEVO, marca Glade.","Aromatizante para auto Glade Auto Sport, compatible con dispositivo Glade Autosport Full.",perfume de auto|ambientador de auto|fragancia para auto,ACTUALIZAR
CIP-0496,GLADE AUTO SPORT FULL - BRISA TROP,"Aromatizante de ambientes GLADE AUTO SPORT FULL - BRISA TROP, marca Glade.",Aromatizante de ambiente Glade Auto Sport Full fragancia brisa tropical.,perfume de ambiente|ambientador|aroma|fragancia,ACTUALIZAR
CIP-0497,GLADE AUTO SPORT FULL - FLORAL,"Aromatizante de ambientes GLADE AUTO SPORT FULL - FLORAL, marca Glade.","Aromatizante para auto, marca Glade, fragancia floral, formato repuesto 7 ml.",perfume de auto|ambientador de auto|aroma para auto,ACTUALIZAR
CIP-0498,GLADE AUTO SPORT FULL - MENTA,"Aromatizante de ambientes GLADE AUTO SPORT FULL - MENTA, marca Glade.","Ambientador para auto Glade Auto Sport, aroma menta, formato compacto.",perfume de auto|ambientador|aromatizante,ACTUALIZAR
CIP-0499,GLADE AUTO SPORT REP. - ACQUA,"Aromatizante de ambientes GLADE AUTO SPORT REP. - ACQUA, marca Glade.","Aromatizante para autos Glade Auto Sport Acqua, formato minigel de 70 g.",perfume de auto|aromatizante de auto|fragancia para auto,ACTUALIZAR
CIP-0500,GLADE AUTO SPORT REP. - AUTO NUEVO,"Aromatizante de ambientes GLADE AUTO SPORT REP. - AUTO NUEVO, marca Glade.","Aromatizante líquido para auto con fragancia de limón, marca Glade, 7 mL.",perfume de auto|ambientador de auto|aroma para auto,ACTUALIZAR
CIP-0501,GLADE AUTO SPORT REP. - BRISA TROP,"Aromatizante de ambientes GLADE AUTO SPORT REP. - BRISA TROP, marca Glade.","Aromatizante líquido para auto Brisa Tropical, marca Glade, 7 ml.",perfume de auto|aroma para auto|ambientador de auto,ACTUALIZAR
CIP-0503,GLADE AUTO SPORT REP. - FLORAL,"Aromatizante de ambientes GLADE AUTO SPORT REP. - FLORAL, marca Glade.","Aromatizante para auto Glade Auto Sport repuesto aroma floral, 70 g.",perfume de auto|aromatizante de auto|desodorante de auto,ACTUALIZAR
CIP-0504,GLADE AUTO SPORT REP. - LIMON,"Aromatizante de ambientes GLADE AUTO SPORT REP. - LIMON, marca Glade.","Aromatizante líquido para auto, marca Glade, aroma limón, 7 mL.",perfume de auto|aroma para auto|ambientador,ACTUALIZAR
CIP-0505,GLADE AUTO SPORT REP. - MENTA FRESCA,"Aromatizante de ambientes GLADE AUTO SPORT REP. - MENTA FRESCA, marca Glade.","Repuesto aromatizante líquido para auto sabor menta fresca, marca Glade, 7 mL.",aromatizante|perfume de auto|ambientador,ACTUALIZAR
CIP-0507,GLADE CANASTA LIQUIDA FULL - LAVANDA,"Aromatizante GLADE CANASTA LIQUIDA FULL - LAVANDA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Aromatizante líquido para inodoro, marca Glade, fragancia lavanda, 27.5 g.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
CIP-0508,GLADE CANASTA SOLIDA FULL - CAMP. DE LAVANDA,"Aromatizante GLADE CANASTA SOLIDA FULL - CAMP. DE LAVANDA, marca Glade.","Canasta sólida para inodoro con fragancia de campos de lavanda, marca Glade.",aroma|perfume de inodoro|ambientador|fragancia,ACTUALIZAR
CIP-0509,GLADE CANASTA SOLIDA REPUESTO - CAMP. DE LAVANDA,"Aromatizante GLADE CANASTA SOLIDA REPUESTO - CAMP. DE LAVANDA, marca Glade.","Repuesto de canasta sólida para difusor de aroma Glade, fragancia lavanda, 27.5 g.",aromatizante|perfume de ambiente|fragancia,ACTUALIZAR
CIP-0510,GLADE DES. AMB. 360CC - AMANECER CITRICOS,"Aromatizante de ambientes GLADE DES. AMB. 360CC - AMANECER CITRICOS, marca Glade, 360 cc.","Aromatizante de ambiente en spray 360 cc, marca Glade, fragancia amanecer cítricos.",perfume de ambiente|ambientador|spray desinfectante,ACTUALIZAR
CIP-0511,GLADE DES. AMB. 360CC - ANTITABACO,"Aromatizante de ambientes GLADE DES. AMB. 360CC - ANTITABACO, marca Glade, 360 cc.",Desodorante de ambientes Glade fragancia antitabaco 360 cc.,desodorante de ambiente|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0512,GLADE DES. AMB. 360CC - BRISA,"Aromatizante de ambientes GLADE DES. AMB. 360CC - BRISA, marca Glade, 360 cc.","Desodorante de ambiente Glade fragancia brisa marina, 360 cc.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0513,GLADE DES. AMB. 360CC - CAMPOS DE JAZMIN,"Aromatizante de ambientes GLADE DES. AMB. 360CC - CAMPOS DE JAZMIN, marca Glade, 360 cc.","Desodorante ambiental aerosol 360 cc, marca Glade, aroma campos de jazmín.",desodorante de ambiente|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0514,GLADE DES. AMB. 360CC - CAMPOS DE LAVANDA,"Aromatizante de ambientes GLADE DES. AMB. 360CC - CAMPOS DE LAVANDA, marca Glade, 360 cc.","Aromatizante en aerosol, marca Glade, aroma campos de lavanda, 360 cc.",perfume de ambiente|desodorante de ambiente|aromatizante,ACTUALIZAR
CIP-0515,GLADE DES. AMB. 360CC - CARICIA DE ALGODÓN,"Aromatizante de ambientes GLADE DES. AMB. 360CC - CARICIA DE ALGODÓN, marca Glade, 360 cc.","Aromatizante en aerosol Caricia de Algodón, marca Glade, 360 cc.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0516,GLADE DES. AMB. 360CC - CARICIA DE BEBE,"Aromatizante de ambientes GLADE DES. AMB. 360CC - CARICIA DE BEBE, marca Glade, 360 cc.",Desodorante de ambiente Glade 360 cc aroma caricias de bebé.,perfume de ambiente|ambientador,ACTUALIZAR
CIP-0517,GLADE DES. AMB. 360CC - COLINAS DE AMBAR,"Aromatizante de ambientes GLADE DES. AMB. 360CC - COLINAS DE AMBAR, marca Glade, 360 cc.","Aromatizante en aerosol Colinas de Ámbar, marca Glade, 360 cc.",perfume de ambiente|ambientador|aroma|fragancia,ACTUALIZAR
CIP-0521,GLADE DES. AMB. 360CC - FLORES TRO,"Aromatizante de ambientes GLADE DES. AMB. 360CC - FLORES TRO, marca Glade, 360 cc.","Aromatizante de ambiente aerosol edición limitada flores tropicales y coco, marca Glade, 360 cc.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0522,GLADE DES. AMB. 360CC - FLORES TROP. Y COCO,"Aromatizante de ambientes GLADE DES. AMB. 360CC - FLORES TROP. Y COCO, marca Glade, 360 cc.","Aromatizante de ambiente en spray 360 cc, marca Glade, aroma flores tropicales y coco.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0524,GLADE DES. AMB. 360CC - HARMONY,"Aromatizante de ambientes GLADE DES. AMB. 360CC - HARMONY, marca Glade, 360 cc.","Aromatizante de ambiente en aerosol 360 cc, marca Glade, fragancia Harmony.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0525,GLADE DES. AMB. 360CC - I LOVE YOU,"Aromatizante de ambientes GLADE DES. AMB. 360CC - I LOVE YOU, marca Glade, 360 cc.","Desodorante de ambiente en aerosol fragancia I love you, marca Glade, 360 cc.",aromatizante|perfume de ambiente|desodorante ambiental,ACTUALIZAR
CIP-0526,GLADE DES. AMB. 360CC - JAZMIN,"Aromatizante de ambientes GLADE DES. AMB. 360CC - JAZMIN, marca Glade, 360 cc.","Desodorante ambiental en spray aroma jazmín, marca Glade, 360 cc.",desodorante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0527,GLADE DES. AMB. 360CC - LAVANDA,"Aromatizante de ambientes GLADE DES. AMB. 360CC - LAVANDA, marca Glade, 360 cc.","Desodorante de ambiente Glade con fragancia a lavanda, presentación 360 cc.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0528,GLADE DES. AMB. 360CC - LIMON,"Aromatizante de ambientes GLADE DES. AMB. 360CC - LIMON, marca Glade, 360 cc.",Desodorante ambiental Glade aroma limón en aerosol 360 cc.,aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0530,GLADE DES. AMB. 360CC - MANGO TROPIC,"Aromatizante de ambientes GLADE DES. AMB. 360CC - MANGO TROPIC, marca Glade, 360 cc.","Aromatizante en aerosol, marca Glade, fragancia mango tropical, 360 cc.",perfume de ambiente|ambientador|spray de fragancia,ACTUALIZAR
CIP-0531,GLADE DES. AMB. 360CC - MAÑANA DE CAMPO,"Aromatizante de ambientes GLADE DES. AMB. 360CC - MAÑANA DE CAMPO, marca Glade, 360 cc.","Desodorante de ambiente Glade aroma mañana de campo, presentación 360 cc.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0532,GLADE DES. AMB. 360CC - NARANJO Y ORQUIDEA,"Aromatizante de ambientes GLADE DES. AMB. 360CC - NARANJO Y ORQUIDEA, marca Glade, 360 cc.","Aromatizante en aerosol de naranjo y orquídeas, marca Glade, 360 cc.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0533,GLADE DES. AMB. 360CC - NATURALEZA ACUS,"Aromatizante de ambientes GLADE DES. AMB. 360CC - NATURALEZA ACUS, marca Glade, 360 cc.","Aromatizante en aerosol, marca Glade, presentación 360 cc.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0534,GLADE DES. AMB. 360CC - PARAISO AZUL,"Aromatizante de ambientes GLADE DES. AMB. 360CC - PARAISO AZUL, marca Glade, 360 cc.","Desodorante de ambientes Glade, aroma paraíso azul, presentación 360 cc.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0535,GLADE DES. AMB. 360CC - POP FRUTAL,"Aromatizante de ambientes GLADE DES. AMB. 360CC - POP FRUTAL, marca Glade, 360 cc.","Desodorante para ambientes aroma pop frutal, marca Glade, 360 cc.",desodorante de ambiente|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0536,GLADE DES. AMB. 360CC - POTPOURRI,"Aromatizante de ambientes GLADE DES. AMB. 360CC - POTPOURRI, marca Glade, 360 cc.","Aromatizante en aerosol Glade Potpourri, 360 cc.",desodorante de ambiente|perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0537,GLADE DES. AMB. 360CC - ROSAS,"Aromatizante de ambientes GLADE DES. AMB. 360CC - ROSAS, marca Glade, 360 cc.","Desodorante ambiental en spray aroma rosas, marca Glade, 360 cc.",desodorante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0538,GLADE DES. AMB. 360CC - SANDIA REF,"Aromatizante de ambientes GLADE DES. AMB. 360CC - SANDIA REF, marca Glade, 360 cc.","Aromatizante en aerosol de 360 cc, fragancia sandía, marca Glade.",perfume de ambiente|ambientador|aroma|spray de ambiente,ACTUALIZAR
CIP-0539,GLADE DES. AMB. 360CC - VALS DE FLORES,"Aromatizante de ambientes GLADE DES. AMB. 360CC - VALS DE FLORES, marca Glade, 360 cc.","Aromatizante de ambiente Glade en aerosol 360 cc, fragancia vals de flores.",perfume de ambiente|desodorante de ambiente|aromatizante,ACTUALIZAR
CIP-0541,GLADE MINI GEL - AQUA,"Aromatizante de ambientes GLADE MINI GEL - AQUA, marca Glade.","Aromatizante para auto Glade Mini Gel aroma aqua, presentación 70 g.",perfume de auto|aroma para auto|ambientador de auto,ACTUALIZAR
CIP-0542,GLADE MINI GEL - CITRUS,"Aromatizante de ambientes GLADE MINI GEL - CITRUS, marca Glade.","Aromatizante de gel Citrus, marca Glade, presentación de 70 g.",perfume de ambiente|aromatizante|gel aromatizante,ACTUALIZAR
CIP-0543,GLADE MINI GEL - FLORAL,"Aromatizante de ambientes GLADE MINI GEL - FLORAL, marca Glade.","Aromatizante en gel con fragancia floral, marca Glade, formato mini.",aromatizante|perfume de ambiente|gel aromatizante,ACTUALIZAR
CIP-0544,GLADE MINI GEL - LAVANDA / MARINA,"Aromatizante de ambientes GLADE MINI GEL - LAVANDA / MARINA, marca Glade.","Aromatizador en gel fragancia lavanda marina, marca Glade, presentación 70 g.",aromatizante|perfume de ambiente|gel aromatizante,ACTUALIZAR
CIP-0545,GLADE MINI GEL - LIMON REF,"Aromatizante de ambientes GLADE MINI GEL - LIMON REF, marca Glade.","Aromatizante en gel de limón, marca Glade, presentación de 9 g.",perfume de ambiente|aromatizante|gel aromatizante,ACTUALIZAR
CIP-0546,GLADE MINI GEL - PLACER FLORAL,"Aromatizante de ambientes GLADE MINI GEL - PLACER FLORAL, marca Glade.","Aromatizante en gel con fragancia floral y frutos rojos, marca Glade.",perfume de ambiente|aromatizante|gel aromatizante,ACTUALIZAR
CIP-0547,GLADE MINI SPRAY X 60CC - FRESH FLOWERS,"Aromatizante de ambientes GLADE MINI SPRAY X 60CC - FRESH FLOWERS, marca Glade, 60 cc.","Aromatizante en spray de 60 cc, marca Glade, fragancia flores frescas.",perfume de ambiente|ambientador|spray aromatizante,ACTUALIZAR
CIP-0548,GLADE MINI SPRAY X 60CC - SUNWASHED LIMON,"Aromatizante de ambientes GLADE MINI SPRAY X 60CC - SUNWASHED LIMON, marca Glade, 60 cc.","Aromatizador ambiental en spray de 60 cc, marca Glade, aroma sunwashed limón.",aromatizante|perfume de ambiente|desodorante de ambientes,ACTUALIZAR
CIP-0549,GLADE TOQUE FULL - CAMPOS DE,"Aromatizante de ambientes GLADE TOQUE FULL - CAMPOS DE, marca Glade.","Aromatizante Glade Toque campos de lavanda, formato 9 g.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0550,GLADE TOQUE FULL - FLORAL,"Aromatizante de ambientes GLADE TOQUE FULL - FLORAL, marca Glade.","Aromatizante en aerosol con fragancia floral, marca Glade, 21 mL.",perfume de ambiente|ambientador|aroma|spray aromatizante,ACTUALIZAR
CIP-0551,GLADE TOQUE FULL - HARMONY,"Aromatizante de ambientes GLADE TOQUE FULL - HARMONY, marca Glade.","Aromatizante en aerosol Glade Toque Full Harmony, 9 gr.",perfume de ambiente|ambientador|aroma,ACTUALIZAR
CIP-0552,GLADE TOQUE FULL - LAVANDA,"Aromatizante de ambientes GLADE TOQUE FULL - LAVANDA, marca Glade.","Aromatizante en aerosol Glade Toque Full aroma lavanda, 9 g.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0553,GLADE TOQUE FULL - LIMON,"Aromatizante de ambientes GLADE TOQUE FULL - LIMON, marca Glade.","Aromatizante Glade Toque fragancia limón, formato de repuesto 9g.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0554,GLADE TOQUE FULL - MANDARIN,"Aromatizante de ambientes GLADE TOQUE FULL - MANDARIN, marca Glade.","Aromatizante Glade Toque Full con fragancia a mandarina, formato 300 ml.",perfume de ambiente|ambientador|aroma|fragancia,ACTUALIZAR
CIP-0555,GLADE TOQUE FULL - MAÑANA DE CAMPO,"Aromatizante de ambientes GLADE TOQUE FULL - MAÑANA DE CAMPO, marca Glade.","Aromatizante en spray aroma mañana de campo, marca Glade Toque.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0556,GLADE TOQUE REPUESTO - COLINAS DE AMBAR,"Aromatizante de ambientes GLADE TOQUE REPUESTO - COLINAS DE AMBAR, marca Glade.","Repuesto aromatizante Glade Toque fragancia Colinas de Ámbar, 27 mL.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0557,GLADE TOQUE REPUESTO - ESPECIAS Y,"Aromatizante de ambientes GLADE TOQUE REPUESTO - ESPECIAS Y, marca Glade.","Aromatizante automático repuesto Glade Toque edición limitada especias y pino, 9 g.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
CIP-0558,GLADE TOQUE REPUESTO - FLOR TROPI,"Aromatizante de ambientes GLADE TOQUE REPUESTO - FLOR TROPI, marca Glade.","Aromatizante en repuesto con fragancia a flores tropicales y coco, marca Glade.",perfume de ambiente|ambientador|fragancia,ACTUALIZAR
